Feel free to place comments here.


!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
!!! Warning:  This is a KLT data file.  Do not modify below this line !!!

------------------------------
KLT Feature Table
------------------------------

nFrames = 12, nFeatures = 150

feature |          frame
        |               0               1               2               3               4               5               6               7               8               9              10              11
--------+-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
     78 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     79 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     80 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     81 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     82 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     83 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     84 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     85 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     86 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     87 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     88 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     89 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     90 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     91 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     92 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     93 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     94 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     95 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     96 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     97 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     98 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
     99 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    100 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    101 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    102 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    103 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    104 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    105 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    106 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    107 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    108 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    109 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    110 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    111 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    112 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    113 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    114 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    115 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    116 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    117 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    118 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    119 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    120 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    121 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    122 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    123 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    124 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    125 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    126 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    127 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    128 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    129 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    130 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    131 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    132 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    133 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    134 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    135 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    136 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    137 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    138 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    139 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    140 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    141 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    142 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    143 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    144 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    145 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    146 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    147 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    148 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
    149 | ( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1( -1.0, -1.0)=-1
